COD.,NOME CLIENTE,PEDIDO,COD CLIENTE,COD ITEM,DESCRIÇÃO,TAM.,OC,QTD ABERTA,Lote Dilly,COD OS,DT RECEB,DT ENTREGA,DIAS,LOTES,NOVA DATA,,,,,,,,
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,125CM,15875152,280,15868711ITA0360341 OC: 15875152 - 1294335,15868711ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"590,80"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,125CM,15875152,270,15868726ITA0360341 OC: 15875152 - 1294335,15868726ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"569,70"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,125CM,15875152,333,15868734ITA0360341 OC: 15875152 - 1294335,15868734ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"702,63"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,231,15868644ITA0360326 OC: 15875152 - 1294335,15868644ITA0360326,6/29/2026,27/07/2026,18,135258,,,,,,,,,"508,20"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,240,15868650ITA0360326 OC: 15875152 - 1294335,15868650ITA0360326,6/29/2026,27/07/2026,18,135258,,,,,,,,,528
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,220,15868665ITA0360326 OC: 15875152 - 1294335,15868665ITA0360326,6/29/2026,27/07/2026,18,135258,,,,,,,,,"484,00"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,200,15868671ITA0360326 OC: 15875152 - 1294335,15868671ITA0360326,6/29/2026,27/07/2026,18,135258,,,,,,,,,"440,00"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,240,15868677ITA0360326 OC: 15875152 - 1294335,15868677ITA0360326,6/29/2026,27/07/2026,18,135258,,,,,,,,,"528,00"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,261,15868682ITA0360341 OC: 15875152 - 1294335,15868682ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"574,20"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,260,15868699ITA0360341 OC: 15875152 - 1294335,15868699ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,260,15868707ITA0360341 OC: 15875152 - 1294335,15868707ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,260,15868711ITA0360341 OC: 15875152 - 1294335,15868711ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,250,15868726ITA0360341 OC: 15875152 - 1294335,15868726ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"550,00"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,130CM,15875152,309,15868734ITA0360341 OC: 15875152 - 1294335,15868734ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"679,80"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,135CM,15875152,40,15868644ITA0360326 OC: 15875152 - 1294335,15868644ITA0360326,6/29/2026,27/07/2026,18,135258,,,,,,,,,"91,20"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,135CM,15875152,13,15868650ITA0360326 OC: 15875152 - 1294335,15868650ITA0360326,6/29/2026,27/07/2026,18,135258,,,,,,,,,"29,64"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,135CM,15875152,40,15868682ITA0360341 OC: 15875152 - 1294335,15868682ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"91,20"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,135CM,15875152,33,15868699ITA0360341 OC: 15875152 - 1294335,15868699ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"75,24"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,135CM,15875152,10,15868707ITA0360341 OC: 15875152 - 1294335,15868707ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"22,80"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,135CM,15875152,10,15868711ITA0360341 OC: 15875152 - 1294335,15868711ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"22,80"
2,DASS NORDESTE CALCADOS,140272,1294335,87978,ATAC. M6034C 8MM ALPINA COR 2359,135CM,15875152,15,15868726ITA0360341 OC: 15875152 - 1294335,15868726ITA0360341,6/29/2026,27/07/2026,18,135258,,,,,,,,,"34,20"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,125CM,15875152,311,15868741ITA0360342 OC: 15875152 - 1289069,15868741ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"656,21"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,125CM,15875152,310,15868758ITA0360342 OC: 15875152 - 1289069,15868758ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"654,10"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,125CM,15875152,310,15868767ITA0360342 OC: 15875152 - 1289069,15868767ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"654,10"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,125CM,15875152,310,15868773ITA0360342 OC: 15875152 - 1289069,15868773ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"654,10"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,125CM,15875152,290,15868790ITA0360342 OC: 15875152 - 1289069,15868790ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"611,90"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,125CM,15875152,319,15868797ITA0360342 OC: 15875152 - 1289069,15868797ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"673,09"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,130CM,15875152,260,15868741ITA0360342 OC: 15875152 - 1289069,15868741ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,130CM,15875152,260,15868758ITA0360342 OC: 15875152 - 1289069,15868758ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,130CM,15875152,260,15868767ITA0360342 OC: 15875152 - 1289069,15868767ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,130CM,15875152,260,15868773ITA0360342 OC: 15875152 - 1289069,15868773ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,130CM,15875152,257,15868790ITA0360342 OC: 15875152 - 1289069,15868790ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"565,40"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,130CM,15875152,218,15868797ITA0360342 OC: 15875152 - 1289069,15868797ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"479,60"
2,DASS NORDESTE CALCADOS,140272,1289069,87979,ATAC. M6034C 8MM ALPINA COR 2001,135CM,15875152,8,15868741ITA0360342 OC: 15875152 - 1289069,15868741ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"18,24"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,125CM,15875152,311,15868741ITA0360342 OC: 15875152 - 1287497,15868741ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"656,21"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,125CM,15875152,310,15868758ITA0360342 OC: 15875152 - 1287497,15868758ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"654,1"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,125CM,15875152,310,15868767ITA0360342 OC: 15875152 - 1287497,15868767ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"654,10"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,125CM,15875152,310,15868773ITA0360342 OC: 15875152 - 1287497,15868773ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"654,10"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,125CM,15875152,290,15868790ITA0360342 OC: 15875152 - 1287497,15868790ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"611,90"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,125CM,15875152,319,15868797ITA0360342 OC: 15875152 - 1287497,15868797ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"673,09"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,130CM,15875152,260,15868741ITA0360342 OC: 15875152 - 1287497,15868741ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,130CM,15875152,260,15868758ITA0360342 OC: 15875152 - 1287497,15868758ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,130CM,15875152,260,15868767ITA0360342 OC: 15875152 - 1287497,15868767ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,130CM,15875152,260,15868773ITA0360342 OC: 15875152 - 1287497,15868773ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"572,00"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,130CM,15875152,257,15868790ITA0360342 OC: 15875152 - 1287497,15868790ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"565,40"
2,DASS NORDESTE CALCADOS,140272,1287497,87980,ATAC. M6034C 8MM ALPINA COR 2366,130CM,15875152,218,15868797ITA0360342 OC: 15875152 - 1287497,15868797ITA0360342,6/29/2026,27/07/2026,18,135258,,,,,,,,,"479,60"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,125CM,15874627,81,15870814ITA0360364 OC: 15874627 - 1215467,15870814ITA0360364,6/29/2026,03/08/2026,25,135259,,,,,,,,,"170,91"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,125CM,15874627,80,15870817ITA0360364 OC: 15874627 - 1215467,15870817ITA0360364,6/29/2026,03/08/2026,25,135259,,,,,,,,,"168,80"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,125CM,15874627,132,15870832ITA0360367 OC: 15874627 - 1215467,15870832ITA0360367,6/29/2026,03/08/2026,25,135259,,,,,,,,,"278,52"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,125CM,15874627,130,15870835ITA0360367 OC: 15874627 - 1215467,15870835ITA0360367,6/29/2026,03/08/2026,25,135259,,,,,,,,,"274,30"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,135CM,15874627,261,15870814ITA0360364 OC: 15874627 - 1215467,15870814ITA0360364,6/29/2026,03/08/2026,25,135259,,,,,,,,,"595,08"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,135CM,15874627,314,15870817ITA0360364 OC: 15874627 - 1215467,15870817ITA0360364,6/29/2026,03/08/2026,25,135259,,,,,,,,,"715,92"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,135CM,15874627,331,15870832ITA0360367 OC: 15874627 - 1215467,15870832ITA0360367,6/29/2026,03/08/2026,25,135259,,,,,,,,,"754,68"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,135CM,15874627,348,15870835ITA0360367 OC: 15874627 - 1215467,15870835ITA0360367,6/29/2026,03/08/2026,25,135259,,,,,,,,,"793,44"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,140CM,15874627,23,15870814ITA0360364 OC: 15874627 - 1215467,15870814ITA0360364,6/29/2026,03/08/2026,25,135259,,,,,,,,,"54,51"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,140CM,15874627,10,15870832ITA0360367 OC: 15874627 - 1215467,15870832ITA0360367,6/29/2026,03/08/2026,25,135259,,,,,,,,,"23,70"
2,DASS NORDESTE CALCADOS,140273,1215467,73237,ATAC. M6034 8MM ALPINA COR 2001,140CM,15874627,28,15870835ITA0360367 OC: 15874627 - 1215467,15870835ITA0360367,6/29/2026,03/08/2026,25,135259,,,,,,,,,"66,36"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15874627,155,15870820ITA0360361 OC: 15874627 - 1215468,15870820ITA0360361,6/29/2026,03/08/2026,25,135259,,,,,,,,,"327,05"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15874627,120,15870823ITA0360361 OC: 15874627 - 1215468,15870823ITA0360361,6/29/2026,03/08/2026,25,135259,,,,,,,,,"253,20"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15874627,110,15870826ITA0360361 OC: 15874627 - 1215468,15870826ITA0360361,6/29/2026,03/08/2026,25,135259,,,,,,,,,"232,10"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15874627,77,15870829ITA0360361 OC: 15874627 - 1215468,15870829ITA0360361,6/29/2026,03/08/2026,25,135259,,,,,,,,,"162,47"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,125CM,15874627,15,15870802ITA0360363 OC: 15874627 - 1215468,15870802ITA0360363,6/29/2026,03/08/2026,25,135259,,,,,,,,,"31,65"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,351,15870820ITA0360361 OC: 15874627 - 1215468,15870820ITA0360361,6/29/2026,03/08/2026,25,135259,,,,,,,,,"800,28"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,350,15870823ITA0360361 OC: 15874627 - 1215468,15870823ITA0360361,6/29/2026,03/08/2026,25,135259,,,,,,,,,"798,00"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,340,15870826ITA0360361 OC: 15874627 - 1215468,15870826ITA0360361,6/29/2026,03/08/2026,25,135259,,,,,,,,,"775,20"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,379,15870829ITA0360361 OC: 15874627 - 1215468,15870829ITA0360361,6/29/2026,03/08/2026,25,135259,,,,,,,,,"864,12"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,112,15870802ITA0360363 OC: 15874627 - 1215468,15870802ITA0360363,6/29/2026,03/08/2026,25,135259,,,,,,,,,"255,36"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,135CM,15874627,114,15870805ITA0360363 OC: 15874627 - 1215468,15870805ITA0360363,6/29/2026,03/08/2026,25,135259,,,,,,,,,"259,92"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15874627,10,15870820ITA0360361 OC: 15874627 - 1215468,15870820ITA0360361,6/29/2026,03/08/2026,25,135259,,,,,,,,,"23,70"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15874627,221,15870802ITA0360363 OC: 15874627 - 1215468,15870802ITA0360363,6/29/2026,03/08/2026,25,135259,,,,,,,,,"523,77"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,140CM,15874627,262,15870805ITA0360363 OC: 15874627 - 1215468,15870805ITA0360363,6/29/2026,03/08/2026,25,135259,,,,,,,,,"620,94"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15874627,62,15870802ITA0360363 OC: 15874627 - 1215468,15870802ITA0360363,6/29/2026,03/08/2026,25,135259,,,,,,,,,"151,90"
2,DASS NORDESTE CALCADOS,140273,1215468,79767,ATAC. M6034 8MM ALPINA COR 2208,145CM,15874627,72,15870805ITA0360363 OC: 15874627 - 1215468,15870805ITA0360363,6/29/2026,03/08/2026,25,135259,,,,,,,,,"176,40"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,253,15870705ITA0360331 OC: 15875153 - 841052,15870705ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"303,60"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,240,15870708ITA0360331 OC: 15875153 - 841052,15870708ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"288,00"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,240,15870711ITA0360331 OC: 15875153 - 841052,15870711ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"288,00"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,240,15870714ITA0360331 OC: 15875153 - 841052,15870714ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"288,00"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,240,15870717ITA0360331 OC: 15875153 - 841052,15870717ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"288,00"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,240,15870720ITA0360331 OC: 15875153 - 841052,15870720ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"288,00"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,130CM,15875153,300,15870723ITA0360331 OC: 15875153 - 841052,15870723ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"360,00"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,310,15870705ITA0360331 OC: 15875153 - 841052,15870705ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"384,40"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,310,15870708ITA0360331 OC: 15875153 - 841052,15870708ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"384,40"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,310,15870711ITA0360331 OC: 15875153 - 841052,15870711ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"384,40"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,310,15870714ITA0360331 OC: 15875153 - 841052,15870714ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"384,40"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,310,15870717ITA0360331 OC: 15875153 - 841052,15870717ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"384,40"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,290,15870720ITA0360331 OC: 15875153 - 841052,15870720ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"359,60"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,135CM,15875153,335,15870723ITA0360331 OC: 15875153 - 841052,15870723ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"415,40"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,12,15870705ITA0360331 OC: 15875153 - 841052,15870705ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"15,48"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,10,15870708ITA0360331 OC: 15875153 - 841052,15870708ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"12,90"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,10,15870711ITA0360331 OC: 15875153 - 841052,15870711ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"12,90"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,10,15870714ITA0360331 OC: 15875153 - 841052,15870714ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"12,90"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,10,15870717ITA0360331 OC: 15875153 - 841052,15870717ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"12,90"
2,DASS NORDESTE CALCADOS,140274,841052,81781,ATAC. M12109 8MM POLIESTER COR 481,140CM,15875153,14,15870720ITA0360331 OC: 15875153 - 841052,15870720ITA0360331,6/29/2026,03/08/2026,25,135260,,,,,,,,,"18,06"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,140CM,15875153,120,15870952ADS0004578 OC: 15875153 - 1330247,15870952ADS0004578,6/29/2026,03/08/2026,25,135260,,,,,,,,,"154,80"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,140CM,15875153,120,15870955ADS0004578 OC: 15875153 - 1330247,15870955ADS0004578,6/29/2026,03/08/2026,25,135260,,,,,,,,,"154,80"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,140CM,15875153,130,15870964ADS0004578 OC: 15875153 - 1330247,15870964ADS0004578,6/29/2026,03/08/2026,25,135260,,,,,,,,,"167,70"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,140CM,15875153,130,15870971ADS0004580 OC: 15875153 - 1330247,15870971ADS0004580,6/29/2026,03/08/2026,25,135260,,,,,,,,,"167,70"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,140CM,15875153,120,15870974ADS0004580 OC: 15875153 - 1330247,15870974ADS0004580,6/29/2026,03/08/2026,25,135260,,,,,,,,,"154,80"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,140CM,15875153,130,15870977ADS0004580 OC: 15875153 - 1330247,15870977ADS0004580,6/29/2026,03/08/2026,25,135260,,,,,,,,,"167,70"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,140CM,15875153,113,15870980ITA0360354 OC: 15875153 - 1330247,15870980ITA0360354,6/29/2026,03/08/2026,25,135260,,,,,,,,,"145,77"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,140CM,15875153,112,15870983ITA0360354 OC: 15875153 - 1330247,15870983ITA0360354,6/29/2026,03/08/2026,25,135260,,,,,,,,,"144,48"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,145CM,15875153,361,15870952ADS0004578 OC: 15875153 - 1330247,15870952ADS0004578,6/29/2026,03/08/2026,25,135260,,,,,,,,,"480,13"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,145CM,15875153,360,15870955ADS0004578 OC: 15875153 - 1330247,15870955ADS0004578,6/29/2026,03/08/2026,25,135260,,,,,,,,,"478,80"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,145CM,15875153,390,15870964ADS0004578 OC: 15875153 - 1330247,15870964ADS0004578,6/29/2026,03/08/2026,25,135260,,,,,,,,,"518,70"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,145CM,15875153,381,15870971ADS0004580 OC: 15875153 - 1330247,15870971ADS0004580,6/29/2026,03/08/2026,25,135260,,,,,,,,,"506,73"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,145CM,15875153,360,15870974ADS0004580 OC: 15875153 - 1330247,15870974ADS0004580,6/29/2026,03/08/2026,25,135260,,,,,,,,,"478,80"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,145CM,15875153,400,15870977ADS0004580 OC: 15875153 - 1330247,15870977ADS0004580,6/29/2026,03/08/2026,25,135260,,,,,,,,,"532,00"
2,DASS NORDESTE CALCADOS,140274,1330247,92339,ATAC. M12109 8MM POLIESTER COR 5936,145CM,15875153,211,15870980ITA0360354 OC: 15875153 - 1330247,15870980ITA0360354,6/29/2026,03/08/2026,25,135260,,,,,,,,,"280,63"
