,,,,,,,10/07/2026,RELATÓRIO ATUALIZADO CEARÁ,,,,,EM VERDE DATA APROVADA CLIENTE,EM LARANJA DATA NÃO APROVADA CLIENTE,10/07/2026,,,,,,,,,,
,EM VERMELHO CÓD. DA CARTELA NÃO LOCALIZADO,,,,,,10/07/2026 07:47:05,,DÚVIDA CLICA AQUI,,https://encurtador.com.br/2bDAO,,SEMPRE VERIFICAR O FILTRO PRAZO,,,,,,,,,,,,
Column 24,CARTELA,CLIENTE,CÓD. FILIAL,PEDIDO,CÓD. CLIENTE,CÓD. MARFIM,DESCRIÇÃO,TAMANHO,ORD. COMPRA,QTD. ABERTA,CÓD. OS ,DATA RECEB.,DT. ENTREGA,PRAZO,SITUAÇÃO DE ITENS,DATA SISTEMA,DATAS REPROGRAMADAS,APROVAÇÃO DO CLIENTE,CÓD. ALTERADO,CÓD. DO SISTEMA,POSIÇÃO NA PRODUÇÃO,PEDIDO NA EMPRESA EM DIAS,MARCA,LOTE,Column 23
1595,OK,DASS ITAPIPOCA,2,140280,1380683,92678,ATAC. M60126 6MM ALPINA COR 2001,115CM,15875172,17,15870871ADL0000462,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1380683,,11,ADIDAS,135270,
1596,OK,DASS ITAPIPOCA,2,140280,1380683,92678,ATAC. M60126 6MM ALPINA COR 2001,120CM,15875172,341,15870871ADL0000462,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1380683,,11,ADIDAS,135270,
1597,OK,DASS ITAPIPOCA,2,140280,1380683,92678,ATAC. M60126 6MM ALPINA COR 2001,120CM,15875172,373,15870874ADL0000462,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1380683,,11,ADIDAS,135270,
1598,OK,DASS ITAPIPOCA,2,140280,1380683,92678,ATAC. M60126 6MM ALPINA COR 2001,125CM,15875172,226,15870871ADL0000462,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1380683,,11,ADIDAS,135270,
1599,OK,DASS ITAPIPOCA,2,140280,1380683,92678,ATAC. M60126 6MM ALPINA COR 2001,125CM,15875172,219,15870874ADL0000462,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1380683,,11,ADIDAS,135270,
1600,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,115CM,15875172,1,15870786ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1601,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,120CM,15875172,311,15870786ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1602,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,120CM,15875172,310,15870789ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1603,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,120CM,15875172,310,15870792ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1604,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,120CM,15875172,310,15870795ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1605,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,120CM,15875172,342,15870798ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1606,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,125CM,15875172,311,15870786ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1607,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,125CM,15875172,230,15870789ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1608,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,125CM,15875172,230,15870792ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1609,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,125CM,15875172,230,15870795ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1610,OK,DASS ITAPIPOCA,2,140280,1410227,93887,ATAC. M60126 6MM ALPINA COR 2461,125CM,15875172,169,15870798ADL0000463,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1410227,,11,ADIDAS,135270,
1611,OK,DASS ITAPIPOCA,2,140280,1380686,94041,ATAC. M60126 6MM ALPINA COR 2455,115CM,15875172,25,15870910ADL0000471,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1380686,,11,ADIDAS,135270,
1612,OK,DASS ITAPIPOCA,2,140280,1380686,94041,ATAC. M60126 6MM ALPINA COR 2455,120CM,15875172,513,15870910ADL0000471,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1380686,,11,ADIDAS,135270,
1613,OK,DASS ITAPIPOCA,2,140280,1380686,94041,ATAC. M60126 6MM ALPINA COR 2455,125CM,15875172,166,15870910ADL0000471,29/06/2026,31/08/2026,52,,31/08/2026,#N/A,#N/A,#N/A,1380686,,11,ADIDAS,135270,
2208,OK,ANIGER FILIAL 02,146,139993,29443300048,89430,ATAC. MR140019 6MM RECICLADO COR 5709,95CM,20117496,6816,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29443300048,,17,NIKE (Aniger),134880,
2209,OK,ANIGER FILIAL 02,146,139993,29079100048,89430,ATAC. MR140019 6MM RECICLADO COR 5709,100CM,20117496,12756,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29079100048,,17,NIKE (Aniger),134880,
2210,OK,ANIGER FILIAL 02,146,139993,29443400048,89430,ATAC. MR140019 6MM RECICLADO COR 5709,105CM,20117496,3048,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29443400048,,17,NIKE (Aniger),134880,
2211,OK,ANIGER FILIAL 02,146,139993,29079100004,89433,ATAC. MR140019 6MM RECICLADO COR 4662,100CM,20117496,4085,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29079100004,,17,NIKE (Aniger),134880,
2212,OK,ANIGER FILIAL 02,146,139993,29443400004,89433,ATAC. MR140019 6MM RECICLADO COR 4662,105CM,20117496,966,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29443400004,,17,NIKE (Aniger),134880,
2213,OK,ANIGER FILIAL 02,146,139993,29443340267,89916,ATAC. MR140019 6MM RECICLADO COR 5481,95CM,20117496,2922,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29443340267,,17,NIKE (Aniger),134880,
2214,OK,ANIGER FILIAL 02,146,139993,29079140267,89916,ATAC. MR140019 6MM RECICLADO COR 5481,100CM,20117496,1181,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29079140267,,17,NIKE (Aniger),134880,
2215,OK,ANIGER FILIAL 02,146,139993,29443301249,93644,ATAC. MR140019 6MM RECICLADO COR 6052,95CM,20117496,3140,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29443301249,,17,NIKE (Aniger),134880,
2216,OK,ANIGER FILIAL 02,146,139993,29079101249,93644,ATAC. MR140019 6MM RECICLADO COR 6052,100CM,20117496,1151,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29079101249,,17,NIKE (Aniger),134880,
2217,OK,ANIGER FILIAL 02,146,139993,29079136527,94666,ATAC. MR140019 6MM RECICLADO COR 6132,100CM,20117496,1729,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29079136527,,17,NIKE (Aniger),134880,
2218,OK,ANIGER FILIAL 02,146,139993,29443436527,94666,ATAC. MR140019 6MM RECICLADO COR 6132,105CM,20117496,564,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29443436527,,17,NIKE (Aniger),134880,
2219,OK,ANIGER FILIAL 02,146,139993,29443343464,95741,ATAC. MR140019 6MM RECICLADO COR 4363/PET,95CM,20117496,6864,,23/06/2026,01/09/2026,53,PRODUÇAO PARCIAL,01/09/2026,#N/A,#N/A,#N/A,29443343464,,17,NIKE (Aniger),134880,
2220,OK,ANIGER FILIAL 02,146,139993,29079143464,95741,ATAC. MR140019 6MM RECICLADO COR 4363/PET,100CM,20117496,2961,,23/06/2026,01/09/2026,53,PRODUÇAO PARCIAL,01/09/2026,#N/A,#N/A,#N/A,29079143464,,17,NIKE (Aniger),134880,
2221,OK,ANIGER FILIAL 02,146,139993,29443318930,95855,ATAC. MR140019 6MM RECICLADO COR 6253/PET,95CM,20117496,68,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29443318930,,17,NIKE (Aniger),134880,
2222,OK,ANIGER FILIAL 02,146,139993,29079118930,95855,ATAC. MR140019 6MM RECICLADO COR 6253/PET,100CM,20117496,4237,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29079118930,,17,NIKE (Aniger),134880,
2223,OK,ANIGER FILIAL 02,146,139993,29443418930,95855,ATAC. MR140019 6MM RECICLADO COR 6253/PET,105CM,20117496,1200,,23/06/2026,01/09/2026,53,,01/09/2026,#N/A,#N/A,#N/A,29443418930,,17,NIKE (Aniger),134880,
800,OK,DASS ITAPIPOCA,2,139604,1417463,93833,FITA M31140 POLIESTER COR 116 / COR 310,10MM,15812377,430,0,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417463,,29,NEW BALANCE,134699,
801,OK,DASS ITAPIPOCA,2,139604,1440282,95346,FITA M31140 POLIESTER COR 5233 / COR 6183,10MM,15812377,2400,0,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1440282,,29,NEW BALANCE,134699,
802,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,408,15807843NEWB003939,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
803,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,396,15807846NEWB003939,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
804,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,384,15807849NEWB003939,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
805,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,432,15807852NEWB003939,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
806,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,408,15807855NEWB003940,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
807,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,396,15807858NEWB003940,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
808,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,384,15807862NEWB003940,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
809,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,432,15807865NEWB003940,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
810,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,408,15807868NEWB003941,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
811,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,396,15807871NEWB003941,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
812,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,384,15807874NEWB003941,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
813,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,432,15807877NEWB003941,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
814,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,408,15807880NEWB003942,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
815,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,396,15807883NEWB003942,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
816,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,384,15807886NEWB003942,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
817,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,432,15807889NEWB003942,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
818,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,528,15807892NEWB003943,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
819,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,516,15807895NEWB003943,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
820,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814038,552,15807898NEWB003943,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
821,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,108,15807843NEWB003939,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
822,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,108,15807846NEWB003939,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
823,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,96,15807849NEWB003939,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
824,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,144,15807852NEWB003939,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
825,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,84,15807855NEWB003940,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
826,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,84,15807858NEWB003940,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
827,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,72,15807862NEWB003940,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
828,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,108,15807865NEWB003940,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
829,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,84,15807868NEWB003941,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
830,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,84,15807871NEWB003941,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
831,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,72,15807874NEWB003941,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
832,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,96,15807877NEWB003941,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
833,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,48,15807880NEWB003942,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
834,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,48,15807883NEWB003942,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
835,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,48,15807886NEWB003942,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
836,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,84,15807889NEWB003942,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
837,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,36,15807892NEWB003943,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
838,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,36,15807895NEWB003943,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
839,OK,DASS ITAPIPOCA,2,139605,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,125CM,15814038,48,15807898NEWB003943,11/06/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134700,
840,OK,DASS ITAPIPOCA,2,139606,1429999,94489,ATAC. M13758 POLIESTER COR 4550,120CM,15814469,348,15813546NEWB004029,11/06/2026,07/09/2026,59,PRODUÇAO,07/09/2026,#N/A,#N/A,#N/A,1429999,,29,NEW BALANCE,134701,
841,OK,DASS ITAPIPOCA,2,139606,1429999,94489,ATAC. M13758 POLIESTER COR 4550,120CM,15814469,408,15813549NEWB004029,11/06/2026,07/09/2026,59,PRODUÇAO,07/09/2026,#N/A,#N/A,#N/A,1429999,,29,NEW BALANCE,134701,
842,OK,DASS ITAPIPOCA,2,139606,1429999,94489,ATAC. M13758 POLIESTER COR 4550,120CM,15814469,480,15813552NEWB004030,11/06/2026,07/09/2026,59,PRODUÇAO,07/09/2026,#N/A,#N/A,#N/A,1429999,,29,NEW BALANCE,134701,
843,OK,DASS ITAPIPOCA,2,139606,1429999,94489,ATAC. M13758 POLIESTER COR 4550,120CM,15814469,456,15813555NEWB004030,11/06/2026,07/09/2026,59,PRODUÇAO,07/09/2026,#N/A,#N/A,#N/A,1429999,,29,NEW BALANCE,134701,
1903,OK,DASS ITAPIPOCA,2,140598,1292383,86303,ATAC. M13758 POLIESTER COR 5233,115CM,15901110,84,15808011NEWB003995,07/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1292383,,3,NEW BALANCE,,
1904,OK,DASS ITAPIPOCA,2,140598,1292383,86303,ATAC. M13758 POLIESTER COR 5233,115CM,15901110,96,15808014NEWB003995,07/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1292383,,3,NEW BALANCE,,
1905,OK,DASS ITAPIPOCA,2,140598,1292383,86303,ATAC. M13758 POLIESTER COR 5233,115CM,15901110,72,15808017NEWB003995,07/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1292383,,3,NEW BALANCE,,
1906,OK,DASS ITAPIPOCA,2,140598,1292383,86303,ATAC. M13758 POLIESTER COR 5233,115CM,15901110,96,15808020NEWB003995,07/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1292383,,3,NEW BALANCE,,
1907,OK,DASS ITAPIPOCA,2,140599,1292383,86303,ATAC. M13758 POLIESTER COR 5233,110CM,15901264,372,15808011NEWB003995,07/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1292383,,3,NEW BALANCE,,
1908,OK,DASS ITAPIPOCA,2,140599,1292383,86303,ATAC. M13758 POLIESTER COR 5233,110CM,15901264,372,15808014NEWB003995,07/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1292383,,3,NEW BALANCE,,
1909,OK,DASS ITAPIPOCA,2,140599,1292383,86303,ATAC. M13758 POLIESTER COR 5233,110CM,15901264,360,15808017NEWB003995,07/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1292383,,3,NEW BALANCE,,
1940,OK,DASS ITAPIPOCA,2,140722,1429999,94489,ATAC. M13758 POLIESTER COR 4550,115CM,15901284,276,15808002NEWB003994,09/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1429999,,1,NEW BALANCE,,
1941,OK,DASS ITAPIPOCA,2,140722,1429999,94489,ATAC. M13758 POLIESTER COR 4550,115CM,15901284,264,15808005NEWB003994,09/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1429999,,1,NEW BALANCE,,
1942,OK,DASS ITAPIPOCA,2,140722,1429999,94489,ATAC. M13758 POLIESTER COR 4550,115CM,15901284,288,15808008NEWB003994,09/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1429999,,1,NEW BALANCE,,
1943,OK,DASS ITAPIPOCA,2,140722,1429999,94489,ATAC. M13758 POLIESTER COR 4550,115CM,15901284,24,15813546NEWB004029,09/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1429999,,1,NEW BALANCE,,
1944,OK,DASS ITAPIPOCA,2,140722,1429999,94489,ATAC. M13758 POLIESTER COR 4550,115CM,15901284,24,15813549NEWB004029,09/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1429999,,1,NEW BALANCE,,
1945,OK,DASS ITAPIPOCA,2,140722,1429999,94489,ATAC. M13758 POLIESTER COR 4550,115CM,15901284,24,15813552NEWB004030,09/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1429999,,1,NEW BALANCE,,
1946,OK,DASS ITAPIPOCA,2,140723,1429999,94489,ATAC. M13758 POLIESTER COR 4550,110CM,15901290,264,15808002NEWB003994,09/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1429999,,1,NEW BALANCE,,
1947,OK,DASS ITAPIPOCA,2,140723,1429999,94489,ATAC. M13758 POLIESTER COR 4550,110CM,15901290,276,15808008NEWB003994,09/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1429999,,1,NEW BALANCE,,
1948,OK,DASS ITAPIPOCA,2,140723,1429999,94489,ATAC. M13758 POLIESTER COR 4550,110CM,15901290,324,15813546NEWB004029,09/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1429999,,1,NEW BALANCE,,
1949,OK,DASS ITAPIPOCA,2,140723,1429999,94489,ATAC. M13758 POLIESTER COR 4550,110CM,15901290,384,15813549NEWB004029,09/07/2026,07/09/2026,59,,07/09/2026,#N/A,#N/A,#N/A,1429999,,1,NEW BALANCE,,
844,OK,DASS ITAPIPOCA,2,139607,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814044,516,15808909NEWB003944,11/06/2026,14/09/2026,66,,14/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134702,
845,OK,DASS ITAPIPOCA,2,139607,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814044,516,15808912NEWB003944,11/06/2026,14/09/2026,66,,14/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134702,
846,OK,DASS ITAPIPOCA,2,139607,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814044,552,15808915NEWB003944,11/06/2026,14/09/2026,66,,14/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134702,
847,OK,DASS ITAPIPOCA,2,139607,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814044,516,15808918NEWB003945,11/06/2026,14/09/2026,66,,14/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134702,
848,OK,DASS ITAPIPOCA,2,139607,1417918,93565,ATAC. 6AL 6MM POLIESTER COR 5233,115CM,15814044,516,15808921NEWB003945,11/06/2026,14/09/2026,66,,14/09/2026,#N/A,#N/A,#N/A,1417918,,29,NEW BALANCE,134702,
